DataHora,Satelite,Pais,Estado,Municipio,Bioma,DiaSemChuva,Precipitacao,RiscoFogo,Latitude,Longitude,FRP
2024/08/28 18:06:00,AQUA_M-T,Brasil,MATO GROSSO,COLNIZA,Amazônia,7,0.0,1.0,-9.1368,-61.10044,13.1
2024/08/28 18:06:00,AQUA_M-T,Brasil,MATO GROSSO,COLNIZA,Amazônia,6,0.0,1.0,-9.13492,-61.08601,115.6
2024/08/28 18:06:00,AQUA_M-T,Brasil,MATO GROSSO,COLNIZA,Amazônia,6,0.0,1.0,-9.13469,-61.09137,83.8
2024/08/28 18:06:00,AQUA_M-T,Brasil,MATO GROSSO,COLNIZA,Amazônia,5,0.0,1.0,-9.13306,-61.07164,154.0
2024/08/28 18:06:00,AQUA_M-T,Brasil,MATO GROSSO,COLNIZA,Amazônia,5,0.0,1.0,-9.13271,-61.07701,168.3
2024/08/28 18:06:00,AQUA_M-T,Brasil,MATO GROSSO,COLNIZA,Amazônia,4,0.0,1.0,-9.13074,-61.06269,65.7
2024/08/28 18:06:00,AQUA_M-T,Brasil,MATO GROSSO,COLNIZA,Amazônia,89,0.0,1.0,-9.12716,-60.77369,30.3
2024/08/28 18:06:00,AQUA_M-T,Brasil,MATO GROSSO,COLNIZA,Amazônia,7,0.0,1.0,-9.12557,-61.10723,43.4
2024/08/28 18:06:00,AQUA_M-T,Brasil,MATO GROSSO,COLNIZA,Amazônia,6,0.0,1.0,-9.12361,-61.09287,83.7
2024/08/28 18:06:00,AQUA_M-T,Brasil,MATO GROSSO,COLNIZA,Amazônia,5,0.0,1.0,-9.12165,-61.07853,72.4
2024/08/28 18:06:00,AQUA_M-T,Brasil,MATO GROSSO,COLNIZA,Amazônia,7,0.0,1.0,-9.11448,-61.10872,11.3
2024/08/28 18:06:00,AQUA_M-T,Brasil,MATO GROSSO,COLNIZA,Amazônia,4,0.0,1.0,-9.41122,-59.70096,17.1
2024/08/28 18:06:00,AQUA_M-T,Brasil,MATO GROSSO,COLNIZA,Amazônia,53,0.0,1.0,-9.28278,-60.91467,20.1
2024/08/28 18:06:00,AQUA_M-T,Brasil,MATO GROSSO,COLNIZA,Amazônia,4,0.0,1.0,-9.10424,-60.95118,121.1
2024/08/28 18:06:00,AQUA_M-T,Brasil,MATO GROSSO,COLNIZA,Amazônia,4,0.0,1.0,-9.09329,-60.95266,74.8
2024/08/28 18:06:00,AQUA_M-T,Brasil,MATO GROSSO,COLNIZA,Amazônia,4,0.0,1.0,-9.08994,-61.01043,108.1
2024/08/28 18:06:00,AQUA_M-T,Brasil,MATO GROSSO,COLNIZA,Amazônia,4,0.0,1.0,-9.08804,-60.99635,520.9
2024/08/28 18:06:00,AQUA_M-T,Brasil,MATO GROSSO,COLNIZA,Amazônia,94,0.0,1.0,-9.08473,-60.37783,12.9
2024/08/28 18:06:00,AQUA_M-T,Brasil,MATO GROSSO,COLNIZA,Amazônia,63,0.0,1.0,-9.08267,-60.6352,16.1
2024/08/28 18:06:00,AQUA_M-T,Brasil,MATO GROSSO,COLNIZA,Amazônia,4,0.0,1.0,-9.07894,-61.01196,23.6
2024/08/28 18:06:00,AQUA_M-T,Brasil,MATO GROSSO,COLNIZA,Amazônia,60,0.0,1.0,-9.07712,-60.64396,29.0
2024/08/28 18:06:00,AQUA_M-T,Brasil,MATO GROSSO,COLNIZA,Amazônia,4,0.0,1.0,-9.07706,-60.99791,128.8
2024/08/28 18:06:00,AQUA_M-T,Brasil,MATO GROSSO,COLNIZA,Amazônia,64,0.0,1.0,-9.07538,-60.63068,20.7
2024/08/28 18:06:00,AQUA_M-T,Brasil,MATO GROSSO,COLNIZA,Amazônia,62,0.0,1.0,-9.07198,-60.63659,14.7
2024/08/28 18:06:00,AQUA_M-T,Brasil,MATO GROSSO,COLNIZA,Amazônia,91,0.0,1.0,-9.06717,-60.40621,17.9
2024/08/28 18:06:00,AQUA_M-T,Brasil,MATO GROSSO,COLNIZA,Amazônia,62,0.0,1.0,-9.06129,-60.63805,49.8
2024/08/28 18:06:00,AQUA_M-T,Brasil,MATO GROSSO,COLNIZA,Amazônia,4,0.0,1.0,-9.0607,-61.04334,356.6
2024/08/28 18:06:00,AQUA_M-T,Brasil,MATO GROSSO,COLNIZA,Amazônia,4,0.0,1.0,-9.05881,-61.0291,232.1
2024/08/28 18:06:00,AQUA_M-T,Brasil,MATO GROSSO,COLNIZA,Amazônia,86,0.0,1.0,-9.05124,-60.4475,70.5
2024/08/28 18:06:00,AQUA_M-T,Brasil,MATO GROSSO,COLNIZA,Amazônia,61,0.0,1.0,-9.05061,-60.6395,65.0
2024/08/28 18:06:00,AQUA_M-T,Brasil,MATO GROSSO,COLNIZA,Amazônia,4,0.0,1.0,-9.04967,-61.04483,25.3
2024/08/28 18:06:00,AQUA_M-T,Brasil,MATO GROSSO,COLNIZA,Amazônia,66,0.0,1.0,-9.0488,-60.62626,26.7
2024/08/28 18:06:00,AQUA_M-T,Brasil,MATO GROSSO,COLNIZA,Amazônia,4,0.0,1.0,-9.04781,-61.03065,20.4
2024/08/28 18:06:00,AQUA_M-T,Brasil,MATO GROSSO,COLNIZA,Amazônia,86,0.0,1.0,-9.04662,-60.45356,30.4
2024/08/28 18:06:00,AQUA_M-T,Brasil,MATO GROSSO,COLNIZA,Amazônia,4,0.0,1.0,-9.04617,-61.03751,19.4
2024/08/28 18:06:00,AQUA_M-T,Brasil,MATO GROSSO,COLNIZA,Amazônia,86,0.0,1.0,-9.04486,-60.44082,47.7
2024/08/28 18:06:00,AQUA_M-T,Brasil,MATO GROSSO,COLNIZA,Amazônia,66,0.0,1.0,-9.03812,-60.62771,41.7
2024/08/28 18:06:00,AQUA_M-T,Brasil,MATO GROSSO,COLNIZA,Amazônia,93,0.0,1.0,-9.03602,-60.37713,11.5
2024/08/28 18:06:00,AQUA_M-T,Brasil,MATO GROSSO,COLNIZA,Amazônia,87,0.0,1.0,-9.01679,-60.47089,9.0
2024/08/28 18:06:00,AQUA_M-T,Brasil,MATO GROSSO,COLNIZA,Amazônia,86,0.0,1.0,-9.01505,-60.4581,28.8
2024/08/28 18:06:00,AQUA_M-T,Brasil,MATO GROSSO,COLNIZA,Amazônia,85,0.0,1.0,-8.99226,-60.44824,11.5
2024/08/28 18:06:00,AQUA_M-T,Brasil,MATO GROSSO,ARIPUANÃ,Amazônia,85,0.0,1.0,-9.98957,-59.9048,13.3
2024/08/28 18:06:00,AQUA_M-T,Brasil,MATO GROSSO,ARIPUANÃ,Amazônia,48,0.0,1.0,-9.98374,-59.78233,10.7
2024/08/28 18:06:00,AQUA_M-T,Brasil,MATO GROSSO,ARIPUANÃ,Amazônia,29,0.0,1.0,-9.9152,-60.48671,19.8
2024/08/28 18:06:00,AQUA_M-T,Brasil,MATO GROSSO,ARIPUANÃ,Amazônia,22,0.0,1.0,-9.91343,-60.47336,20.5
2024/08/28 18:06:00,AQUA_M-T,Brasil,MATO GROSSO,ARIPUANÃ,Amazônia,17,0.0,1.0,-9.90813,-60.43351,15.0
2024/08/28 18:06:00,AQUA_M-T,Brasil,MATO GROSSO,ARIPUANÃ,Amazônia,80,0.0,1.0,-9.78199,-60.18087,10.1
2024/08/28 18:06:00,AQUA_M-T,Brasil,MATO GROSSO,RONDOLÂNDIA,Amazônia,90,0.0,1.0,-9.69569,-60.74371,24.6
2024/08/28 18:06:00,AQUA_M-T,Brasil,MATO GROSSO,COLNIZA,Amazônia,85,0.0,1.0,-9.58904,-60.9637,36.6
2024/08/28 18:06:00,AQUA_M-T,Brasil,MATO GROSSO,COLNIZA,Amazônia,85,0.0,1.0,-9.58575,-60.95633,18.6
2024/08/28 18:06:00,AQUA_M-T,Brasil,MATO GROSSO,ARIPUANÃ,Amazônia,90,0.0,1.0,-9.57219,-60.50419,12.2
2024/08/28 18:06:00,AQUA_M-T,Brasil,MATO GROSSO,COLNIZA,Amazônia,77,0.0,1.0,-9.54079,-59.75407,18.4
2024/08/28 18:06:00,AQUA_M-T,Brasil,MATO GROSSO,ARIPUANÃ,Amazônia,73,0.0,1.0,-9.53546,-59.79084,84.8
2024/08/28 18:06:00,AQUA_M-T,Brasil,MATO GROSSO,ARIPUANÃ,Amazônia,71,0.0,1.0,-9.53387,-59.77903,139.6
2024/08/28 18:06:00,AQUA_M-T,Brasil,MATO GROSSO,COLNIZA,Amazônia,70,0.0,1.0,-9.53227,-59.7672,16.7
2024/08/28 18:06:00,AQUA_M-T,Brasil,MATO GROSSO,COLNIZA,Amazônia,69,0.0,1.0,-9.53068,-59.75541,63.7
2024/08/28 18:06:00,AQUA_M-T,Brasil,MATO GROSSO,ARIPUANÃ,Amazônia,65,0.0,1.0,-9.52533,-59.79223,252.2
2024/08/28 18:06:00,AQUA_M-T,Brasil,MATO GROSSO,ARIPUANÃ,Amazônia,63,0.0,1.0,-9.52374,-59.78036,221.5
2024/08/28 18:06:00,AQUA_M-T,Brasil,MATO GROSSO,ARIPUANÃ,Amazônia,96,0.0,1.0,-9.45597,-60.32811,21.0
2024/08/28 18:06:00,AQUA_M-T,Brasil,MATO GROSSO,ARIPUANÃ,Amazônia,96,0.0,1.0,-9.45424,-60.31536,34.9
2024/08/28 18:06:00,AQUA_M-T,Brasil,MATO GROSSO,ARIPUANÃ,Amazônia,74,0.0,1.0,-9.41831,-60.48402,15.1
2024/08/28 18:06:00,AQUA_M-T,Brasil,MATO GROSSO,COLNIZA,Amazônia,59,0.0,1.0,-9.31891,-61.00497,25.6
2024/08/28 18:06:00,AQUA_M-T,Brasil,RONDÔNIA,CHUPINGUAIA,Amazônia,91,0.0,1.0,-12.30141,-60.69111,8.4
2024/08/28 18:06:00,AQUA_M-T,Brasil,RONDÔNIA,VILHENA,Amazônia,102,0.0,1.0,-12.28211,-60.63224,34.1
2024/08/28 18:06:00,AQUA_M-T,Brasil,RONDÔNIA,VILHENA,Amazônia,101,0.0,1.0,-12.28181,-60.62574,34.2
2024/08/28 18:06:00,AQUA_M-T,Brasil,RONDÔNIA,VILHENA,Amazônia,100,0.0,1.0,-12.28015,-60.61745,18.0
2024/08/28 18:06:00,AQUA_M-T,Brasil,RONDÔNIA,VILHENA,Amazônia,100,0.0,1.0,-12.27086,-60.63372,155.9
2024/08/28 18:06:00,AQUA_M-T,Brasil,RONDÔNIA,VILHENA,Amazônia,99,0.0,1.0,-12.2689,-60.61882,48.8
2024/08/28 18:06:00,AQUA_M-T,Brasil,RONDÔNIA,PIMENTA BUENO,Amazônia,81,0.0,1.0,-11.98958,-60.48903,21.1
2024/08/28 18:06:00,AQUA_M-T,Brasil,RONDÔNIA,PIMENTA BUENO,Amazônia,83,0.0,1.0,-11.9874,-60.47986,22.5
2024/08/28 18:06:00,AQUA_M-T,Brasil,RONDÔNIA,PIMENTA BUENO,Amazônia,81,0.0,1.0,-11.91924,-60.65293,11.5
2024/08/28 18:06:00,AQUA_M-T,Brasil,RONDÔNIA,PIMENTA BUENO,Amazônia,92,0.0,1.0,-11.51433,-60.4588,13.6
2024/08/28 18:06:00,AQUA_M-T,Brasil,RONDÔNIA,VILHENA,Amazônia,94,0.0,1.0,-11.51248,-60.44501,17.4
2024/08/28 18:06:00,AQUA_M-T,Brasil,RONDÔNIA,PIMENTA BUENO,Amazônia,89,0.0,1.0,-11.49245,-60.4621,49.8
2024/08/28 18:06:00,AQUA_M-T,Brasil,RONDÔNIA,PIMENTA BUENO,Amazônia,87,0.0,1.0,-11.48334,-60.47772,17.4
2024/08/28 18:06:00,AQUA_M-T,Brasil,RONDÔNIA,ESPIGÃO D'OESTE,Amazônia,72,0.0,1.0,-11.31972,-60.62792,47.8
2024/08/28 18:06:00,AQUA_M-T,Brasil,RONDÔNIA,ESPIGÃO D'OESTE,Amazônia,82,0.0,1.0,-11.2884,-60.73594,14.7
2024/08/28 18:06:00,AQUA_M-T,Brasil,RONDÔNIA,ESPIGÃO D'OESTE,Amazônia,84,0.0,1.0,-11.28684,-60.72635,32.4
2024/08/28 18:06:00,AQUA_M-T,Brasil,RONDÔNIA,ESPIGÃO D'OESTE,Amazônia,85,0.0,1.0,-11.28651,-60.72104,27.1
2024/08/28 18:06:00,AQUA_M-T,Brasil,RONDÔNIA,ESPIGÃO D'OESTE,Amazônia,106,0.0,1.0,-11.22733,-60.70477,15.3
2024/08/28 18:06:00,AQUA_M-T,Brasil,RONDÔNIA,VILHENA,Amazônia,86,0.0,1.0,-11.20103,-60.33454,15.4
2024/08/28 18:06:00,AQUA_M-T,Brasil,RONDÔNIA,ESPIGÃO D'OESTE,Amazônia,95,0.0,1.0,-11.09337,-60.73588,27.5
2024/08/28 18:06:00,AQUA_M-T,Brasil,RONDÔNIA,PIMENTEIRAS DO OESTE,Amazônia,85,0.0,1.0,-13.51368,-61.22821,72.8
2024/08/28 18:09:00,AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANÃ,Amazônia,4,0.3,0.48,-5.12878,-60.28037,50.4
2024/08/28 18:09:00,AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANÃ,Amazônia,4,0.4,0.54,-5.09933,-60.28459,15.1
2024/08/28 18:09:00,AQUA_M-T,Brasil,AMAZONAS,MANICORÉ,Amazônia,4,0.0,0.87,-5.78439,-61.44032,15.1
2024/08/28 18:09:00,AQUA_M-T,Brasil,AMAZONAS,MANICORÉ,Amazônia,2,0.0,0.52,-5.63494,-61.10835,43.0
2024/08/28 18:09:00,AQUA_M-T,Brasil,AMAZONAS,MANICORÉ,Amazônia,3,0.0,0.52,-5.47266,-60.61798,9.3
2024/08/28 18:06:00,AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANÃ,Amazônia,3,0.0,0.83,-7.60024,-60.85697,20.6
2024/08/28 18:06:00,AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANÃ,Amazônia,3,0.0,0.97,-7.59141,-60.8715,50.5
2024/08/28 18:06:00,AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANÃ,Amazônia,3,0.0,0.91,-7.58962,-60.85844,174.6
2024/08/28 18:06:00,AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANÃ,Amazônia,3,0.0,0.89,-7.57901,-60.85992,32.0
2024/08/28 18:06:00,AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANÃ,Amazônia,3,0.0,0.81,-7.54893,-60.87744,37.4
2024/08/28 18:06:00,AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANÃ,Amazônia,3,0.0,0.81,-7.54719,-60.86443,145.0
2024/08/28 18:06:00,AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANÃ,Amazônia,3,0.0,0.81,-7.54414,-60.8847,24.8
2024/08/28 18:06:00,AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANÃ,Amazônia,3,0.0,0.81,-7.54231,-60.87167,120.9
2024/08/28 18:06:00,AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANÃ,Amazônia,3,0.0,0.82,-7.54049,-60.85868,48.8
2024/08/28 18:06:00,AQUA_M-T,Brasil,AMAZONAS,MANICORÉ,Amazônia,2,0.0,0.76,-6.58587,-61.4119,22.4
2024/08/28 18:06:00,AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANÃ,Amazônia,3,0.0,0.98,-7.84668,-61.15239,56.4
2024/08/28 18:06:00,AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANÃ,Amazônia,3,0.0,0.91,-7.84477,-61.1386,29.4
2024/08/28 18:06:00,AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANÃ,Amazônia,3,0.0,0.94,-7.83578,-61.15388,33.8
2024/08/28 18:06:00,AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANÃ,Amazônia,3,0.0,0.89,-7.82301,-61.14163,45.4
2024/08/28 18:06:00,AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANÃ,Amazônia,3,0.0,0.88,-7.81213,-61.14316,31.5
2024/08/28 18:06:00,AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANÃ,Amazônia,3,0.0,0.85,-7.77398,-61.10646,79.3
2024/08/28 18:06:00,AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANÃ,Amazônia,3,0.0,0.85,-7.77105,-61.11361,124.4
2024/08/28 18:06:00,AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANÃ,Amazônia,3,0.0,0.84,-7.76913,-61.09994,149.2
2024/08/28 18:06:00,AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANÃ,Amazônia,3,0.0,0.81,-7.76844,-60.98311,17.1
2024/08/28 18:06:00,AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANÃ,Amazônia,3,0.0,0.92,-7.76678,-61.13554,27.1
2024/08/28 18:06:00,AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANÃ,Amazônia,3,0.0,0.81,-7.76663,-60.9697,796.5
2024/08/28 18:06:00,AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANÃ,Amazônia,3,0.0,0.85,-7.76496,-61.12174,648.9
2024/08/28 18:06:00,AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANÃ,Amazônia,3,0.0,0.81,-7.76483,-60.95632,819.5
2024/08/28 18:06:00,AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANÃ,Amazônia,3,0.0,0.85,-7.76313,-61.10801,1620.6
2024/08/28 18:06:00,AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANÃ,Amazônia,3,0.0,0.85,-7.76213,-61.12891,248.0
2024/08/28 18:06:00,AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANÃ,Amazônia,3,0.0,0.84,-7.76132,-61.09433,231.9
2024/08/28 18:06:00,AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANÃ,Amazônia,3,0.0,0.85,-7.7602,-61.11514,1372.0
2024/08/28 18:06:00,AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANÃ,Amazônia,3,0.0,0.84,-7.75829,-61.10145,1023.0
2024/08/28 18:06:00,AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANÃ,Amazônia,3,0.0,0.82,-7.75589,-60.97116,28.3
2024/08/28 18:06:00,AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANÃ,Amazônia,3,0.0,0.81,-7.75411,-60.9578,25.0
2024/08/28 18:06:00,AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANÃ,Amazônia,3,0.0,0.82,-7.75015,-60.96503,37.3
2024/08/28 18:06:00,AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANÃ,Amazônia,3,0.0,0.83,-7.74936,-61.11667,22.7
2024/08/28 18:06:00,AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANÃ,Amazônia,3,0.0,0.83,-7.74746,-61.10298,13.4
2024/08/28 18:06:00,AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANÃ,Amazônia,3,0.0,0.82,-7.74516,-60.97267,55.7
2024/08/28 18:06:00,AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANÃ,Amazônia,3,0.0,0.81,-7.74339,-60.95933,20.0
2024/08/28 18:06:00,AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANÃ,Amazônia,3,0.0,0.82,-7.7413,-60.97994,36.5
2024/08/28 18:06:00,AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANÃ,Amazônia,2,0.0,0.81,-7.73943,-60.96654,66.3
2024/08/28 18:06:00,AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANÃ,Amazônia,3,0.0,0.81,-7.73057,-60.98141,39.6
2024/08/28 18:06:00,AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANÃ,Amazônia,3,0.0,0.8,-7.7287,-60.96798,107.1
2024/08/28 18:06:00,AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANÃ,Amazônia,3,0.0,0.87,-7.71984,-60.98291,115.3
2024/08/28 18:06:00,AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANÃ,Amazônia,3,0.0,0.79,-7.71799,-60.96955,49.7
2024/08/28 18:06:00,AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANÃ,Amazônia,3,0.0,0.87,-7.68947,-61.00089,13.8
2024/08/28 18:06:00,AQUA_M-T,Brasil,AMAZONAS,MANICORÉ,Amazônia,8,0.0,1.0,-7.95164,-61.33291,20.9
2024/08/28 18:06:00,AQUA_M-T,Brasil,AMAZONAS,MANICORÉ,Amazônia,3,0.0,0.61,-7.91654,-61.82861,29.6
2024/08/28 18:06:00,AQUA_M-T,Brasil,AMAZONAS,MANICORÉ,Amazônia,3,0.0,0.79,-7.8894,-61.80088,93.3
2024/08/28 18:06:00,AQUA_M-T,Brasil,AMAZONAS,MANICORÉ,Amazônia,3,0.0,0.67,-7.87793,-61.8025,24.7
2024/08/28 18:06:00,AQUA_M-T,Brasil,AMAZONAS,MANICORÉ,Amazônia,3,0.0,0.71,-7.84494,-61.7289,14.8
2024/08/28 18:06:00,AQUA_M-T,Brasil,AMAZONAS,MANICORÉ,Amazônia,3,0.0,0.98,-7.84236,-61.62141,17.0
2024/08/28 18:06:00,AQUA_M-T,Brasil,AMAZONAS,MANICORÉ,Amazônia,3,0.0,0.94,-7.84108,-61.61319,40.3
2024/08/28 18:06:00,AQUA_M-T,Brasil,AMAZONAS,MANICORÉ,Amazônia,3,0.0,0.94,-7.84038,-61.60645,64.2
2024/08/28 18:06:00,AQUA_M-T,Brasil,AMAZONAS,MANICORÉ,Amazônia,4,0.0,0.98,-7.83899,-61.59824,10.9
2024/08/28 18:06:00,AQUA_M-T,Brasil,AMAZONAS,MANICORÉ,Amazônia,3,0.0,0.72,-7.83513,-61.73706,207.1
2024/08/28 18:06:00,AQUA_M-T,Brasil,AMAZONAS,MANICORÉ,Amazônia,3,0.0,0.75,-7.83304,-61.72187,325.3
2024/08/28 18:06:00,AQUA_M-T,Brasil,AMAZONAS,MANICORÉ,Amazônia,4,0.0,0.95,-7.83106,-61.62299,60.0
2024/08/28 18:06:00,AQUA_M-T,Brasil,AMAZONAS,MANICORÉ,Amazônia,4,0.0,0.95,-7.82979,-61.61476,370.3
2024/08/28 18:06:00,AQUA_M-T,Brasil,AMAZONAS,MANICORÉ,Amazônia,4,0.0,0.98,-7.82909,-61.60799,579.1
2024/08/28 18:06:00,AQUA_M-T,Brasil,AMAZONAS,MANICORÉ,Amazônia,4,0.0,1.0,-7.82771,-61.59978,284.1
2024/08/28 18:06:00,AQUA_M-T,Brasil,AMAZONAS,MANICORÉ,Amazônia,4,0.0,1.0,-7.82713,-61.59304,45.4
2024/08/28 18:06:00,AQUA_M-T,Brasil,AMAZONAS,MANICORÉ,Amazônia,4,0.0,0.73,-7.82373,-61.73863,69.9
2024/08/28 18:06:00,AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANÃ,Amazônia,6,0.0,0.99,-7.82194,-61.29806,25.5
2024/08/28 18:06:00,AQUA_M-T,Brasil,AMAZONAS,MANICORÉ,Amazônia,4,0.0,0.77,-7.82166,-61.7235,126.3
2024/08/28 18:06:00,AQUA_M-T,Brasil,AMAZONAS,MANICORÉ,Amazônia,5,0.0,1.0,-7.80823,-61.54193,262.3
2024/08/28 18:06:00,AQUA_M-T,Brasil,AMAZONAS,MANICORÉ,Amazônia,6,0.0,0.97,-7.8062,-61.52724,94.3
2024/08/28 18:06:00,AQUA_M-T,Brasil,AMAZONAS,MANICORÉ,Amazônia,7,0.0,1.0,-7.79611,-61.45418,77.5
2024/08/28 18:06:00,AQUA_M-T,Brasil,AMAZONAS,MANICORÉ,Amazônia,7,0.0,0.94,-7.79411,-61.43974,21.9
2024/08/28 18:06:00,AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANÃ,Amazônia,3,0.0,1.0,-7.72657,-61.2751,23.4
2024/08/28 18:06:00,AQUA_M-T,Brasil,AMAZONAS,MANICORÉ,Amazônia,4,0.0,0.92,-7.65205,-61.56889,58.5
2024/08/28 18:06:00,AQUA_M-T,Brasil,AMAZONAS,MANICORÉ,Amazônia,3,0.0,0.92,-7.65011,-61.56092,294.6
2024/08/28 18:06:00,AQUA_M-T,Brasil,AMAZONAS,MANICORÉ,Amazônia,3,0.0,0.92,-7.6501,-61.55413,568.4
2024/08/28 18:06:00,AQUA_M-T,Brasil,AMAZONAS,MANICORÉ,Amazônia,3,0.0,0.91,-7.64815,-61.53944,93.1
2024/08/28 18:06:00,AQUA_M-T,Brasil,AMAZONAS,MANICORÉ,Amazônia,3,0.0,0.92,-7.64805,-61.54624,245.9
2024/08/28 18:06:00,AQUA_M-T,Brasil,AMAZONAS,MANICORÉ,Amazônia,3,0.0,0.98,-7.64599,-61.53157,27.6
2024/08/28 18:06:00,AQUA_M-T,Brasil,AMAZONAS,MANICORÉ,Amazônia,4,0.0,0.92,-7.64083,-61.57045,125.9
2024/08/28 18:06:00,AQUA_M-T,Brasil,AMAZONAS,MANICORÉ,Amazônia,4,0.0,0.92,-7.6389,-61.56248,409.2
2024/08/28 18:06:00,AQUA_M-T,Brasil,AMAZONAS,MANICORÉ,Amazônia,3,0.0,0.94,-7.63889,-61.55571,534.3
2024/08/28 18:06:00,AQUA_M-T,Brasil,AMAZONAS,MANICORÉ,Amazônia,3,0.0,0.98,-7.63685,-61.54778,149.7
2024/08/28 18:06:00,AQUA_M-T,Brasil,AMAZONAS,MANICORÉ,Amazônia,8,0.0,1.0,-8.63777,-61.82711,194.7
2024/08/28 18:06:00,AQUA_M-T,Brasil,RONDÔNIA,PORTO VELHO,Amazônia,9,0.0,1.0,-8.61827,-62.56655,109.2
2024/08/28 18:06:00,AQUA_M-T,Brasil,RONDÔNIA,PORTO VELHO,Amazônia,9,0.0,1.0,-8.61612,-62.57173,88.1
2024/08/28 18:06:00,AQUA_M-T,Brasil,AMAZONAS,MANICORÉ,Amazônia,8,0.0,1.0,-8.59868,-61.8,22.7
2024/08/28 18:06:00,AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANÃ,Amazônia,5,0.0,1.0,-8.5789,-61.2183,46.1
2024/08/28 18:06:00,AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANÃ,Amazônia,5,0.0,1.0,-8.57695,-61.20398,50.4
2024/08/28 18:06:00,AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANÃ,Amazônia,6,0.0,1.0,-8.56783,-61.21989,18.2
2024/08/28 18:06:00,AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANÃ,Amazônia,5,0.0,1.0,-8.56588,-61.20551,19.0
2024/08/28 18:06:00,AQUA_M-T,Brasil,RONDÔNIA,PORTO VELHO,Amazônia,9,0.0,1.0,-8.53482,-62.52727,28.2
2024/08/28 18:06:00,AQUA_M-T,Brasil,AMAZONAS,MANICORÉ,Amazônia,6,0.0,1.0,-8.06225,-61.38379,15.6
2024/08/28 18:06:00,AQUA_M-T,Brasil,AMAZONAS,MANICORÉ,Amazônia,6,0.0,1.0,-8.05114,-61.38543,85.5
2024/08/28 18:06:00,AQUA_M-T,Brasil,AMAZONAS,MANICORÉ,Amazônia,5,0.0,1.0,-8.03083,-61.40298,55.4
2024/08/28 18:06:00,AQUA_M-T,Brasil,AMAZONAS,MANICORÉ,Amazônia,6,0.0,1.0,-8.02888,-61.38858,14.8
2024/08/28 18:06:00,AQUA_M-T,Brasil,AMAZONAS,MANICORÉ,Amazônia,3,0.0,0.92,-8.0275,-61.46284,122.1
2024/08/28 18:06:00,AQUA_M-T,Brasil,AMAZONAS,MANICORÉ,Amazônia,3,0.0,1.0,-8.02416,-61.52345,17.7
2024/08/28 18:06:00,AQUA_M-T,Brasil,AMAZONAS,MANICORÉ,Amazônia,3,0.0,1.0,-8.02217,-61.50847,21.4
